interaction_id,timestamp,hour,language,query_type,location,age_group,session_duration_sec,response_time_sec,satisfaction
13faef91-1221-4c36-8749-5b7566bb469b,2026-03-26 06:56:01.962881,9,Arabic,Navigation/Maps,Gate 1,18-30,5,2.99,4
df043c5e-57d4-47ab-a74c-7917ffd76507,2026-04-02 17:13:20.020068,22,English,Navigation/Maps,Hotel Lobby,18-30,86,1.5,4
3c88f39e-ed52-4a2a-892d-a871b4790d7d,2026-04-08 13:23:47.597821,4,English,Zamzam Location,Gate 15,18-30,57,0.75,4
5fc755c4-2c45-47d2-9baf-e12928ea5e36,2026-03-24 04:47:21.532174,9,Urdu,Ritual Guidance,Gate 25,18-30,237,1.09,4
57a382d0-f5f5-4cbc-99a9-1578b899aef9,2026-03-30 11:12:39.540045,8,English,Prayer Times,Gate 5,46-60,12,1.52,5
a870316d-be33-4464-bd52-7680c27aa271,2026-04-06 22:38:55.397054,14,Arabic,Emergency Assistance,Zamzam Station,18-30,81,0.8,3
d34a2281-666e-4f42-b0b3-a2e4f92306f7,2026-04-13 05:09:36.815726,6,Arabic,Prayer Times,Gate 25,18-30,55,2.09,5
6fa7b19a-ee19-47b2-b53f-9417fd916108,2026-03-21 14:55:41.309936,4,Arabic,Emergency Assistance,Gate 25,18-30,113,1.81,5
2699c0b0-649b-46c8-b83c-ef90901ee66c,2026-03-23 04:14:30.253788,4,Arabic,Prayer Times,Gate 25,18-30,110,1.32,5
3f482de4-00d9-44cd-8802-7c4304c457f9,2026-04-07 00:16:48.415175,12,Arabic,Prayer Times,Hotel Lobby,18-30,26,2.36,2
42899cf9-c83b-4196-af79-6debba3a1045,2026-03-16 23:30:29.057364,23,Arabic,Prayer Times,Hotel Lobby,18-30,208,1.01,4
e9b8ce50-617b-4f5d-98af-1af22457b96a,2026-04-05 07:22:48.608967,16,Arabic,General Information,Gate 15,18-30,6,2.46,5
496b3df9-c2f9-4f36-b6e9-5e07fc943be5,2026-04-06 14:35:54.802186,13,Arabic,Emergency Assistance,Gate 23,31-45,33,1.38,4
3a61060f-c00e-493c-a5d9-ad0c30e5353f,2026-04-02 11:43:20.309402,13,English,Zamzam Location,Gate 15,46-60,37,2.31,5
edbbeb64-5dbe-45a2-87c2-a78ed4411d72,2026-04-05 00:01:14.428405,0,Urdu,Navigation/Maps,Gate 1,31-45,55,2.48,4
eef3cce4-6225-4ebe-a734-082f0099f28c,2026-04-01 02:45:29.751372,17,Turkish,Ritual Guidance,Hotel Lobby,18-30,5,1.1,5
37dba333-1d44-4e7b-afa1-2eb06f3c5f3a,2026-03-31 10:34:20.617994,14,English,Ritual Guidance,Zamzam Station,18-30,37,0.63,4
f2bd99f1-3524-491e-97d8-826e86c2c511,2026-04-14 00:14:35.109769,17,Malayalam,General Information,Gate 5,31-45,5,0.72,5
2decbf55-7e86-491b-9f32-542bb75e57fd,2026-04-03 08:18:25.242942,16,English,Zamzam Location,Zamzam Station,46-60,14,1.79,5
3e80e1a8-dfcb-471b-a1e1-40eac14713bb,2026-03-31 12:39:44.399020,13,Urdu,Navigation/Maps,Gate 23,46-60,66,2.31,1
e377010b-e613-43db-ae02-7cc25cffdadd,2026-03-18 01:25:15.249106,17,Arabic,Navigation/Maps,Zamzam Station,18-30,5,1.3,1
340e6498-3e9b-4f17-9b57-ef1edbcd816f,2026-04-05 18:38:56.421669,15,Arabic,Navigation/Maps,Mataf Area,18-30,156,0.72,4
83f42dec-3d95-4cb2-afab-20748017a1fc,2026-03-22 19:46:34.920313,5,Arabic,Navigation/Maps,Safa-Marwa,31-45,86,2.09,3
76ed536c-4eec-453c-b5e4-b70d4181b8c7,2026-03-20 17:01:56.715117,17,Arabic,General Information,Safa-Marwa,46-60,66,2.19,5
ad6522f8-ef38-41e0-a1f6-2d4db16ec698,2026-03-31 12:12:10.096850,7,Arabic,Ritual Guidance,Zamzam Station,31-45,15,2.9,4
e524b0eb-1157-46e0-b634-dc36693e451e,2026-03-24 14:27:27.072589,21,Turkish,Navigation/Maps,Mataf Area,18-30,20,2.61,4
a48a44a5-ca5d-40ca-85fe-055282a2d48e,2026-04-07 00:07:54.361606,4,English,Navigation/Maps,Gate 1,18-30,41,1.15,5
29ada9fb-939e-46c3-ba6e-d8d3fc29b985,2026-04-06 16:10:12.655476,5,Arabic,Ritual Guidance,Mataf Area,18-30,71,2.5,2
ec36fc9a-1092-47ea-afad-d75a0a7c1431,2026-04-02 10:27:38.748338,16,English,Ritual Guidance,Zamzam Station,18-30,93,1.76,4
0b6cb8aa-0ad2-4bd3-ac85-afb738f128ae,2026-03-17 13:31:36.033127,19,Arabic,Ritual Guidance,Gate 1,46-60,5,2.69,3
66313def-0fac-4ba3-b90c-6be6bbbf2e9c,2026-03-27 18:21:14.265013,10,English,Navigation/Maps,Gate 23,under 18,67,1.91,3
32ef7186-3560-4746-a830-dfa8747e2c8d,2026-04-08 00:20:01.116639,10,French,Ritual Guidance,Gate 1,18-30,161,2.89,4
1a127c4b-7466-4f9a-98d1-a870f966a282,2026-04-13 13:50:07.294709,18,Arabic,Navigation/Maps,Safa-Marwa,46-60,5,1.98,2
80fd454b-18dd-4bf3-82a8-29d713ac3047,2026-03-22 22:43:47.860277,21,Urdu,Emergency Assistance,Safa-Marwa,31-45,5,1.0,4
019884c7-3bdc-4c70-844c-40f22a1c1c0f,2026-03-28 00:02:27.552039,5,English,Navigation/Maps,Safa-Marwa,18-30,59,0.65,5
c7f7810c-2df2-4525-9d0d-d505f89171d5,2026-03-23 02:36:30.092887,20,English,Prayer Times,Hotel Lobby,18-30,34,1.32,5
7758dbea-2833-4d8b-b1e4-f3f6672a60c2,2026-03-23 00:27:24.219880,7,English,Navigation/Maps,Mataf Area,18-30,19,1.99,4
3c3d9424-33f0-40d2-8850-9a16de3cd010,2026-03-25 06:21:35.228194,9,English,Ritual Guidance,Gate 23,18-30,17,2.79,2
3e64bc60-9fdf-45cc-84f4-994df48d15db,2026-04-09 21:34:19.299711,7,Arabic,Ritual Guidance,Gate 23,18-30,42,1.15,4
67f2a6bf-1c4e-4fbd-a0c3-e5c953460ffd,2026-03-30 00:41:55.043314,21,Arabic,Ritual Guidance,Hotel Lobby,18-30,16,2.79,4
d4066a19-c4f1-4b6c-b195-6cda11ab3594,2026-03-21 00:49:59.109801,6,Arabic,Prayer Times,Gate 25,18-30,82,0.96,2
7c969675-e70c-4e72-841b-39e70822ff6a,2026-03-16 21:58:32.245758,18,English,General Information,Mataf Area,46-60,120,2.39,4
0c1caa24-9128-4e19-8478-a192a50cd27e,2026-04-04 06:45:14.680490,6,Arabic,General Information,Mataf Area,18-30,7,1.07,3
be85fe95-4d68-43ee-8fdc-13a730ae908a,2026-04-05 11:20:14.546462,14,Urdu,General Information,Zamzam Station,31-45,42,2.7,4
67205adc-2256-4e1a-9a81-b331a146d66f,2026-03-16 19:38:26.396285,12,Arabic,Navigation/Maps,Gate 25,31-45,41,0.53,5
dc02fcf4-b385-4981-9654-f940e37cea6d,2026-03-25 16:37:34.948174,6,Urdu,Prayer Times,Gate 1,18-30,29,0.87,4
725a7bc1-db4c-4e12-9136-bb76d6d67f26,2026-04-02 02:46:58.912478,16,Arabic,Prayer Times,Gate 23,46-60,25,1.95,5
0f166f1a-2ec9-460e-a73e-019f50979bfd,2026-03-27 23:56:49.737049,17,Urdu,Prayer Times,Zamzam Station,31-45,27,2.28,5
76c0328d-b030-4ef4-b8cb-2898ef66c271,2026-04-11 17:38:56.831391,8,Arabic,Navigation/Maps,Gate 5,under 18,16,2.08,4
a1d03537-0159-418a-a507-c4ebbc1cf9b6,2026-03-17 09:58:17.701224,10,Urdu,General Information,Gate 15,18-30,5,1.21,4
f304f591-f7af-4f47-afdc-791666320944,2026-04-04 03:28:42.477126,16,Arabic,Navigation/Maps,Gate 23,31-45,83,1.56,5
aac8aa8d-ca8b-495a-9522-62c2ce9caa6c,2026-03-30 13:05:32.563077,9,Turkish,Emergency Assistance,Safa-Marwa,31-45,5,2.83,3
e88e59e8-bca2-4b5a-943f-36495691965a,2026-04-09 07:06:13.747523,23,Arabic,Navigation/Maps,Gate 15,18-30,13,1.15,3
e880f80b-8502-47f8-8f22-21d74a17515b,2026-04-02 17:57:10.984423,5,Arabic,General Information,Mataf Area,18-30,20,2.12,4
339b94a6-0b4d-4619-accc-87df99777b46,2026-04-09 03:28:58.104588,18,Urdu,General Information,Hotel Lobby,18-30,15,2.99,5
9f5ffdac-da65-49a6-9cd1-5ccd530ae0ec,2026-03-18 23:00:10.784136,14,Arabic,Prayer Times,Zamzam Station,31-45,24,0.62,4
f523e57d-d847-45cc-82bd-bbabb182912f,2026-03-19 14:10:10.662338,5,Arabic,Ritual Guidance,Mataf Area,31-45,18,0.56,4
52dbb315-70e9-451e-a4cd-a5b4c3227bd1,2026-03-22 13:23:40.401282,18,Arabic,General Information,Gate 25,18-30,42,1.62,4
a8c7f677-c2a9-494a-897f-985a7a22deeb,2026-04-01 17:13:00.833339,5,Arabic,Ritual Guidance,Gate 25,18-30,8,0.76,1
1a4002b9-ecaf-4692-83ca-327c17472cc6,2026-04-09 12:03:13.311077,16,Arabic,Emergency Assistance,Zamzam Station,18-30,75,2.54,5
6440e10b-5f67-4827-b0d8-cedc8f335154,2026-03-27 06:28:04.406431,9,Urdu,Ritual Guidance,Safa-Marwa,18-30,40,2.58,3
43ad98a5-7294-4623-8c0c-eab890ac7e2b,2026-03-22 18:36:52.774070,6,Arabic,Prayer Times,Hotel Lobby,18-30,16,1.96,5
dc951eb5-0bdf-4001-b142-a42017fb7d44,2026-03-20 01:32:11.048232,1,Arabic,Navigation/Maps,Gate 1,18-30,65,1.69,4
f3929727-9f5f-4887-8c3d-b9444ad17945,2026-03-16 13:12:33.677945,10,Arabic,Ritual Guidance,Gate 25,18-30,76,2.1,3
1c82e71e-5481-4523-93f6-9a6097716a96,2026-03-28 09:25:48.340921,17,Arabic,Navigation/Maps,Gate 15,31-45,79,2.73,4
56c23f5a-3105-4637-a89c-d23339777792,2026-04-04 16:43:54.665576,7,Arabic,General Information,Safa-Marwa,18-30,9,2.6,4
612defb0-4c0a-4e44-8685-a9ab3b6a59b8,2026-03-30 23:28:06.945925,23,Arabic,Ritual Guidance,Hotel Lobby,18-30,56,1.52,4
c15fcd0b-ccc0-4f47-8657-12898f21ee31,2026-03-21 22:27:02.590380,20,Malayalam,Prayer Times,Safa-Marwa,18-30,5,1.61,4
9a7c6dc4-8181-4ee9-ab02-86e7c172a2a0,2026-04-13 15:12:21.760004,9,Arabic,Ritual Guidance,Gate 5,18-30,61,1.51,4
0a210e4f-76c8-40e0-b2e3-4cefdb7b8068,2026-03-30 22:37:27.807310,4,English,Navigation/Maps,Gate 15,18-30,37,2.76,3
e319e5ca-8906-4ffe-9ed2-616ddaa278f6,2026-03-18 13:34:41.123376,11,Arabic,Navigation/Maps,Zamzam Station,18-30,5,1.52,3
6f6f392f-c237-43db-8eac-b379bdb342a9,2026-03-20 12:02:46.513767,7,English,Ritual Guidance,Mataf Area,18-30,15,0.81,2
7d8e3ffd-eb80-4083-a7ac-9e6d7a8ce5e3,2026-03-26 09:13:30.111392,5,Arabic,General Information,Zamzam Station,18-30,44,2.23,5
516ff814-01f6-4a9f-96f1-dc6b800d831e,2026-03-24 18:45:05.121869,7,English,Emergency Assistance,Gate 25,18-30,14,0.71,5
caf199e5-5521-4320-a014-45caed2ace67,2026-04-14 03:46:42.976733,21,Arabic,Ritual Guidance,Hotel Lobby,31-45,28,1.67,5
ab984dcf-0b55-4e8e-ac77-e2017b56d0b3,2026-04-05 07:20:25.878376,10,Arabic,Navigation/Maps,Hotel Lobby,18-30,57,0.74,4
0b5d109e-7201-4f4f-a0f2-ead25eac129c,2026-03-30 04:22:26.175831,21,Urdu,General Information,Gate 23,31-45,5,0.64,5
4851d5fc-3e54-495b-8359-c50d828cfa92,2026-03-30 17:32:07.284105,11,Arabic,Navigation/Maps,Zamzam Station,18-30,42,2.64,4
b16793ff-30ac-44f8-965f-bd406bade9c8,2026-04-09 06:09:47.374885,8,Arabic,Zamzam Location,Hotel Lobby,under 18,66,0.95,4
b2c89839-2e59-4a1d-9c68-b8c75eb26d5f,2026-04-06 01:45:16.499581,23,Urdu,Navigation/Maps,Gate 23,18-30,129,1.22,4
ff2403e2-519a-4ba5-92dd-493e4fbb5b6e,2026-03-23 12:24:49.521055,7,Arabic,Navigation/Maps,Hotel Lobby,18-30,11,0.93,5
46e2e584-64b4-425d-a06b-6cdb9d88c198,2026-04-06 03:46:49.807206,22,Arabic,Navigation/Maps,Gate 25,18-30,27,1.59,5
39249722-b2cb-4b23-a9e1-aa055665cfed,2026-03-17 21:46:29.515287,6,French,Ritual Guidance,Gate 15,18-30,55,0.87,5
5d515b10-0383-496a-affd-74cb64f62e45,2026-03-29 19:36:53.454111,7,Urdu,Prayer Times,Zamzam Station,18-30,13,2.94,4
925c5963-c1a5-40b6-bb44-b1d5d0314f2b,2026-04-04 13:13:23.641095,21,Arabic,Prayer Times,Gate 23,31-45,7,1.26,5
9d71517e-f780-4051-8122-74592d5d7914,2026-03-23 02:20:43.045008,4,Arabic,Prayer Times,Mataf Area,31-45,14,0.62,3
866b84f4-d7f5-4247-bf80-be44fa927938,2026-04-01 20:30:41.264503,15,Turkish,Ritual Guidance,Gate 23,46-60,5,2.3,4
dca114c7-59bc-49b0-8eee-52b682e082a9,2026-04-13 17:36:05.938313,12,English,Prayer Times,Gate 1,46-60,44,1.89,4
61ef3a06-4b36-48bd-92b3-691dff6fc1e8,2026-03-20 09:25:23.506111,20,French,Ritual Guidance,Zamzam Station,18-30,11,2.23,5
df96718b-97c8-46f9-8a0e-057db541204a,2026-03-29 17:56:25.078565,19,English,General Information,Gate 25,18-30,12,1.24,5
b1bc95d0-7427-4568-b5b7-711c0c428a5c,2026-04-14 09:35:33.452861,17,English,Ritual Guidance,Hotel Lobby,18-30,25,1.16,4
05263c9e-4914-40ab-99ce-cb663fd5aa2c,2026-04-10 01:31:16.264713,5,Arabic,Ritual Guidance,Hotel Lobby,18-30,56,0.92,5
27dbaf52-d666-475c-9854-b2614b11262e,2026-03-21 01:25:17.509320,6,Arabic,Emergency Assistance,Gate 1,46-60,8,2.43,5
14c14574-c5fb-4814-a2f0-0e49caa34750,2026-04-05 08:02:03.039495,9,Arabic,Navigation/Maps,Gate 1,46-60,47,0.54,5
91498d16-d2d5-4204-9397-3060910e65db,2026-03-27 21:13:02.088211,7,Arabic,Navigation/Maps,Gate 1,18-30,9,1.7,5
d5da3b19-79cc-460e-b2dc-525a9ff4856c,2026-04-08 22:24:17.227251,0,Arabic,Ritual Guidance,Mataf Area,18-30,28,1.01,5
6eb1a5c0-32ba-4515-94d0-b4b861a6ff84,2026-04-11 05:22:12.977339,11,Arabic,Zamzam Location,Gate 5,18-30,11,1.87,4
78098710-92b0-4769-8dc9-704f75f348e2,2026-04-04 15:11:01.833342,4,Arabic,Emergency Assistance,Mataf Area,31-45,25,2.55,5
285ad0db-7543-4265-a87b-58e0be08490e,2026-03-17 06:52:12.155805,19,Turkish,Prayer Times,Gate 15,18-30,56,1.74,3
af344708-75f6-4155-be30-68f4762e07a6,2026-03-26 08:03:13.031324,20,Arabic,Ritual Guidance,Safa-Marwa,31-45,5,1.79,4
8c2aac83-4a3b-4a06-8bd4-2fb8d3563619,2026-03-23 00:17:31.586727,23,French,Prayer Times,Gate 25,31-45,18,1.96,4
94621993-c5e1-4cf9-a089-c2ec1a077804,2026-04-11 14:50:31.801604,23,Arabic,Prayer Times,Gate 15,18-30,13,2.89,3
23252589-d5fc-411a-85a8-8d0c0ccd5703,2026-03-31 21:38:59.671909,12,Arabic,Prayer Times,Safa-Marwa,31-45,19,2.97,3
1281fa16-ef87-41ab-80ad-2b0cb09b3aa1,2026-03-31 23:20:28.078451,9,English,Navigation/Maps,Gate 1,18-30,83,0.73,4
591f5cb3-32ac-426e-8f5d-3f4e3c520b8d,2026-03-28 04:19:43.054695,18,Arabic,General Information,Gate 5,18-30,218,1.07,5
4f40c0d5-6725-41d3-87f0-3c6de2d00aca,2026-04-06 22:59:36.468746,15,English,Prayer Times,Gate 15,18-30,28,1.15,5
4932bce4-8c3f-4b0a-a84a-bced3865a6ea,2026-04-02 06:08:10.742539,4,Urdu,Ritual Guidance,Gate 15,18-30,255,0.57,2
8ba2e480-a047-488c-bab8-6d5d2e6b0de5,2026-04-13 01:44:53.497858,14,Arabic,Navigation/Maps,Hotel Lobby,31-45,54,2.43,3
11783fe6-6b64-4049-a66b-b9ccf042a7c0,2026-03-27 00:14:59.549348,10,Arabic,Navigation/Maps,Hotel Lobby,18-30,35,1.05,4
2776d163-bad6-48f0-a19c-eec5f535093c,2026-03-19 01:22:08.246771,22,Turkish,Navigation/Maps,Gate 1,18-30,8,2.46,4
c90b7287-ceff-4cc8-a2a4-b0af8d6f7bb9,2026-03-19 14:06:53.167615,8,Arabic,Ritual Guidance,Gate 1,31-45,7,2.72,5
2cf3dc73-664a-4c24-9772-016dd95f8265,2026-04-04 11:08:47.179016,19,Arabic,Ritual Guidance,Zamzam Station,18-30,5,2.1,4
f5e983ad-565d-4a8c-959f-457854574dd5,2026-04-08 13:01:29.494680,4,Arabic,Navigation/Maps,Safa-Marwa,18-30,15,1.41,4
b6caf838-14e6-4bc2-bec2-581f3fb4f910,2026-03-30 05:02:17.427118,13,English,Navigation/Maps,Hotel Lobby,46-60,23,2.32,5
0b8da6fb-6667-493d-8b2f-79819f4b5366,2026-04-08 19:07:24.892735,3,Arabic,Emergency Assistance,Gate 23,18-30,142,2.99,4
b4389ed7-65f8-4909-b039-89812237a233,2026-03-19 07:52:08.589361,22,Arabic,Zamzam Location,Gate 1,18-30,14,1.84,5
53bb2435-bc30-4fbb-897d-b801a889ab22,2026-04-03 01:43:44.854261,18,English,General Information,Gate 25,31-45,38,0.64,4
65b3bdf9-a897-4f25-a789-7936857fad76,2026-03-24 00:17:32.312988,7,English,Prayer Times,Hotel Lobby,18-30,13,0.76,5
50d99ea3-1809-42ac-bddc-e0929846e86e,2026-04-04 18:37:56.245028,12,Arabic,Prayer Times,Zamzam Station,18-30,24,2.36,5
17edbf57-2ab8-4477-a64c-5971d41ed4fe,2026-04-02 00:10:04.413302,8,Arabic,Prayer Times,Gate 15,18-30,74,0.59,4
090a3d5c-2142-4719-9113-37c0733d621e,2026-03-23 14:03:05.265279,12,English,Ritual Guidance,Gate 25,18-30,47,2.39,4
06c8f6bd-806a-4b71-a6fb-ba96050559b9,2026-04-05 21:20:34.745502,6,Arabic,Navigation/Maps,Gate 23,46-60,34,1.62,2
ccfbc849-6454-423f-8ab5-00e6f62cfabc,2026-04-09 08:34:24.611753,8,Arabic,Prayer Times,Gate 1,18-30,33,1.62,5
8a8fdae8-6094-4c4a-b762-bd14d62b0c1b,2026-03-25 20:19:46.441614,19,Arabic,Navigation/Maps,Hotel Lobby,31-45,65,1.7,4
3b4f5ee5-e9b8-4322-b03b-535bb859fc93,2026-04-04 08:53:52.067653,9,Arabic,Navigation/Maps,Gate 25,31-45,53,1.15,5
d3d883af-95c7-43da-965d-fe50109ff90f,2026-04-07 05:54:45.899782,22,English,Navigation/Maps,Gate 1,31-45,44,1.73,3
0d400bfa-ac94-4ed9-b881-687bbd99b298,2026-04-13 18:02:49.120810,5,Arabic,Prayer Times,Zamzam Station,46-60,51,2.35,4
d8aa9b82-389f-4ae2-9550-31954ad36570,2026-03-16 09:12:27.862608,5,Arabic,Emergency Assistance,Gate 25,above 60,92,1.94,3
d91e2d78-c524-4466-b76f-b4648857ddb5,2026-04-09 08:37:18.559415,13,English,Prayer Times,Gate 1,18-30,21,1.06,3
42403763-45ee-40fd-a89d-d99a8e88c2aa,2026-03-16 11:56:06.412892,4,Arabic,Emergency Assistance,Gate 5,31-45,21,2.27,5
a63cf231-64fa-4dd0-a175-a6f6e03abf2c,2026-04-12 10:43:06.402711,21,Arabic,Emergency Assistance,Gate 23,18-30,5,2.6,4
832cf44c-c79c-4122-839d-199f67e0a960,2026-04-09 20:25:10.114240,12,Turkish,Ritual Guidance,Mataf Area,18-30,120,0.76,5
80ccc457-408f-4f6c-93da-2f693ec02c64,2026-04-13 12:41:07.612771,10,Arabic,Ritual Guidance,Gate 15,46-60,25,1.93,5
21c70a38-bac5-44ef-bbc9-e6b50d544f3a,2026-03-23 12:55:24.367692,14,Arabic,Emergency Assistance,Zamzam Station,46-60,27,2.07,5
df91067a-a566-488d-8cd9-5be0a56fc345,2026-04-09 03:33:36.819870,6,English,Ritual Guidance,Zamzam Station,18-30,5,1.41,5
6fc74706-b266-431c-9a47-15db83478577,2026-04-08 05:33:16.434183,15,English,Ritual Guidance,Gate 15,18-30,114,0.83,5
d956071f-5d37-446e-a237-3b70db388a12,2026-03-21 21:05:43.222810,5,Arabic,Prayer Times,Gate 15,46-60,10,1.09,5
8556bcdc-32c8-4a84-ab14-ac46ff73095a,2026-04-08 22:10:32.259111,9,English,Emergency Assistance,Safa-Marwa,18-30,74,1.94,5
20c545ca-58e6-43a0-b613-50c68e5da323,2026-03-25 13:13:34.918520,7,Arabic,Ritual Guidance,Safa-Marwa,31-45,96,1.9,5
bea18778-4a8a-4f58-bd11-2ce05d760d30,2026-03-27 11:28:33.091424,4,Turkish,Emergency Assistance,Zamzam Station,18-30,127,1.47,2
b45e4c5f-6523-4f5f-ad14-fd23e209bae3,2026-04-07 03:04:07.470097,14,English,Ritual Guidance,Safa-Marwa,18-30,48,1.67,4
0dadc86e-6bed-4118-b804-3bdc31ef73dd,2026-04-01 23:49:48.775535,9,English,Navigation/Maps,Safa-Marwa,31-45,68,2.55,4
6c2c3f4e-5eb6-4dac-a3bf-dbf77d017be1,2026-03-31 18:33:00.558337,6,Arabic,Ritual Guidance,Zamzam Station,18-30,5,0.61,4
63db1a00-35dc-445a-9a6e-a61f630f8fee,2026-03-17 07:19:33.221429,10,English,Navigation/Maps,Gate 15,18-30,86,2.72,3
af485352-ec30-4b61-a159-917bf4f5265d,2026-03-26 02:31:45.877463,18,English,Zamzam Location,Gate 1,18-30,32,0.84,4
ecff82d1-a1d8-4bff-a6e5-febc998034ea,2026-04-10 11:29:50.698938,14,Arabic,Ritual Guidance,Gate 15,18-30,6,2.33,5
f0729008-7f04-4828-b696-06dcc546f841,2026-03-22 02:01:05.886347,20,French,Ritual Guidance,Mataf Area,18-30,69,2.22,5
92c784b3-4b09-4fe6-8c4f-900c83e12f3b,2026-03-27 00:17:58.351666,16,Arabic,Emergency Assistance,Gate 15,18-30,28,2.66,5
392f40ca-888e-466c-a182-90d9f5e823f4,2026-03-26 20:57:52.254706,23,Arabic,Ritual Guidance,Safa-Marwa,18-30,95,2.66,4
d2a45aae-6b7d-456a-8c98-ec2080474f8a,2026-03-17 16:48:36.141691,16,Arabic,Navigation/Maps,Mataf Area,31-45,20,1.6,4
67dd9571-e801-42bc-a9e1-8143befa7cfc,2026-03-16 11:59:39.907637,15,Arabic,Prayer Times,Zamzam Station,31-45,38,1.52,4
b8256f0e-4821-4164-912a-8c26bd44b59f,2026-03-28 05:28:49.433771,10,English,Navigation/Maps,Safa-Marwa,46-60,16,1.33,5
c5920513-7265-4716-8fec-436a74b2d5b3,2026-04-09 14:16:10.205878,10,Arabic,Emergency Assistance,Gate 1,18-30,38,2.48,3
ecfbf99c-a51d-41b6-9c51-128d63701b06,2026-04-08 04:57:40.570034,11,English,Navigation/Maps,Safa-Marwa,31-45,13,1.99,4
6ca4b81f-2e98-4e9c-bdd1-12dcb33442ea,2026-03-23 00:36:45.691715,18,Arabic,Ritual Guidance,Safa-Marwa,31-45,34,2.04,4
9ea3fabd-67a2-40a2-ad74-dfa19867d8c1,2026-04-01 20:04:53.869827,4,Urdu,Navigation/Maps,Gate 23,18-30,20,0.55,3
44ef2805-c26e-4b2b-9284-feb652022346,2026-03-23 07:37:13.798355,21,Urdu,Ritual Guidance,Zamzam Station,46-60,63,0.71,1
fcab7101-ca5a-44a6-9702-710c7a97b7c1,2026-04-02 19:56:46.517902,8,Arabic,Emergency Assistance,Hotel Lobby,18-30,125,2.93,3
0af04581-a3fa-4e89-a0b4-bd8130f9a585,2026-04-13 17:21:30.742214,4,Urdu,Emergency Assistance,Gate 15,31-45,146,1.01,5
701089d6-be1e-4c3c-bca0-a355f0ad46bf,2026-03-24 16:09:28.098942,7,Arabic,Navigation/Maps,Gate 1,18-30,5,0.96,4
7b64f671-e1cd-425e-9245-d65c775f7e57,2026-03-26 12:23:59.611412,11,English,Ritual Guidance,Gate 23,18-30,20,2.19,3
d3c65bd6-b5b5-4b7e-b5fb-04834d4f7c1c,2026-04-06 08:15:52.362128,13,Malayalam,Ritual Guidance,Gate 25,31-45,71,1.16,5
935e564e-e5df-46e2-b7fe-2043d6a043f6,2026-03-25 01:46:19.075013,20,English,Ritual Guidance,Gate 25,46-60,23,2.87,4
7a6cf5c0-8de0-4e75-aa81-c3ded241f790,2026-04-08 16:05:47.170832,11,French,Prayer Times,Gate 15,18-30,7,2.49,5
d1ecaa22-8d91-464a-9267-e653bdad20c5,2026-03-20 04:29:04.654350,3,English,Navigation/Maps,Gate 5,18-30,46,0.56,5
e67269d4-4880-4f66-95ae-c56d0e9ffa32,2026-03-26 04:59:15.437243,4,English,Navigation/Maps,Gate 25,18-30,59,0.51,5
7e158bfa-c962-49af-831e-99133e68ce1d,2026-04-12 16:20:28.933141,13,Arabic,Navigation/Maps,Zamzam Station,31-45,9,0.98,4
c5b15479-f0dc-4bac-b8ef-a415c1f93626,2026-03-28 14:36:06.018183,13,Urdu,Ritual Guidance,Gate 23,46-60,9,1.86,4
a85c96a2-f188-4a43-ba55-07f38709fd67,2026-03-21 15:14:14.925400,11,Urdu,Prayer Times,Gate 5,18-30,72,2.96,3
9a9f1e16-5020-4833-b7d6-68c2737ba9e5,2026-03-16 22:30:00.647186,12,Arabic,Ritual Guidance,Safa-Marwa,18-30,7,2.5,5
a667aa4a-500e-475a-adee-6e5e4565330a,2026-03-25 08:53:05.738838,18,Urdu,Ritual Guidance,Safa-Marwa,18-30,9,0.58,5
9ab047ab-e6df-4050-a155-24b93ef8fe3e,2026-03-22 12:24:23.033895,18,Arabic,Ritual Guidance,Mataf Area,31-45,29,2.34,5
4fb85848-857e-44e5-9b03-955912ab33af,2026-03-26 11:24:40.410207,11,Arabic,Navigation/Maps,Zamzam Station,31-45,85,1.23,4
742d62ee-4d23-4d55-bc64-a2b58dfbb5df,2026-04-07 04:11:15.641238,17,Arabic,Navigation/Maps,Zamzam Station,18-30,5,2.31,2
64bdb8a4-e67e-421a-8ef4-dec86e75c205,2026-03-16 15:05:39.515346,8,Arabic,General Information,Gate 15,18-30,92,1.16,3
30082b8c-355c-4ca4-b616-a79885811e43,2026-03-28 05:59:20.889273,0,English,Ritual Guidance,Gate 15,18-30,35,2.12,3
84c79c37-b868-4367-a47c-c977a603bbc8,2026-04-02 03:39:35.833726,18,Arabic,Prayer Times,Safa-Marwa,18-30,43,2.5,4
c37dbd8a-ef62-41a6-a00c-e541033e9a40,2026-03-30 05:33:12.845831,18,Arabic,Ritual Guidance,Gate 5,18-30,58,1.99,4
a3acdd2a-dd8f-428e-869b-6485a2f27cb4,2026-03-23 00:12:44.514323,17,English,Ritual Guidance,Hotel Lobby,18-30,77,1.03,4
87b6410e-dff6-4265-8d8e-1724238894b1,2026-03-21 19:54:12.193597,16,Turkish,Navigation/Maps,Gate 25,18-30,23,1.26,5
7874bd66-f192-4145-84cf-6315640f82ec,2026-03-15 23:03:19.328219,12,English,Prayer Times,Hotel Lobby,18-30,56,2.65,5
18299828-b8f3-473e-bc97-1cef3201f760,2026-03-16 18:42:48.056196,21,English,Emergency Assistance,Gate 5,18-30,14,0.51,5
